,deck_id,title,quantity_x
1090,1985,Dirty Laundry,3
1091,1985,Plascrete Carapace,2
1092,1985,Clone Chip,2
1093,1985,Quality Time,3
1094,1985,Knight,3
1095,1985,Sure Gamble,3
1096,1985,Demolition Run,1
1097,1985,Crypsis,1
1098,1985,Datasucker,2
1099,1985,Account Siphon,2
1100,1985,Nerve Agent,1
1101,1985,Daily Casts,3
1102,1985,Djinn,3
1103,1985,Medium,1
1104,1988,Liberated Account,2
1105,1988,Déjà Vu,3
1106,1988,Ice Carver,2
1108,1988,Surge,3
1109,1988,Imp,3
1110,1988,Parasite,3
1111,1988,Grimoire,2
1112,1988,Levy AR Lab Access,1
1113,1988,Professional Contacts,3
1114,1988,Clone Chip,2
1115,1988,Keyhole,3
1116,1988,Same Old Thing,1
1117,1988,Sure Gamble,3
1118,1988,Wyrm,2
1119,1988,Datasucker,3
1120,1988,Nerve Agent,1
1121,1988,Kati Jones,2
1122,1988,Sharpshooter,2
1123,1988,Djinn,3
1124,1988,Medium,1
1125,1991,Déjà Vu,2
1127,1991,Parasite,3
1128,1991,Grimoire,3
1129,1991,Mimic,1
1130,1991,Chakana,1
1131,1991,Stimhack,3
1132,1991,Quality Time,3
1133,1991,Keyhole,3
1134,1991,Sure Gamble,3
1135,1991,Crypsis,3
1136,1991,Plascrete Carapace,2
1137,1991,Datasucker,3
1138,1991,Nerve Agent,1
1139,1991,Kati Jones,2
1140,1991,Hostage,2
1141,1991,Daily Casts,3
1142,1991,Djinn,3
1143,1991,Medium,1
1144,1991,The Source,3
1145,2000,Dirty Laundry,3
1146,2000,Déjà Vu,2
1148,2000,Ice Carver,2
1149,2000,Surge,2
1150,2000,Parasite,3
1151,2000,Grimoire,2
1152,2000,Diesel,1
1153,2000,Mimic,2
1154,2000,Armitage Codebusting,3
1155,2000,Corroder,2
1156,2000,Early Bird,3
1157,2000,Hard at Work,3
1158,2000,Crypsis,1
1159,2000,Plascrete Carapace,2
1160,2000,Datasucker,3
1161,2000,Yog.0,2
1162,2000,Nerve Agent,1
1163,2000,Quality Time,3
1164,2000,Djinn,3
1165,2000,Medium,2
1166,2001,Nerve Agent,1
1167,2001,Parasite,3
1168,2001,Grimoire,2
1169,2001,Plascrete Carapace,2
1170,2001,Hard at Work,3
1171,2001,Crypsis,1
1172,2001,Surge,2
1173,2001,Déjà Vu,2
1174,2001,Ice Carver,2
1176,2001,Dirty Laundry,3
1177,2001,Imp,1
1178,2001,Datasucker,3
1179,2001,Diesel,3
1180,2001,Mimic,2
1181,2001,Djinn,3
1182,2001,Inside Job,1
1183,2001,Corroder,2
1184,2001,Medium,2
1185,2001,Early Bird,3
1186,2001,Yog.0,2
1187,2001,Armitage Codebusting,3
1188,2013,Liberated Account,2
1189,2013,Parasite,2
1190,2013,Kraken,2
1191,2013,Clone Chip,2
1192,2013,Scavenge,2
1193,2013,Daily Casts,2
1194,2013,Medium,2
1195,2013,Forged Activation Orders,2
1196,2013,Déjà Vu,2
1197,2013,Ice Carver,2
1199,2013,Surge,3
1200,2013,Imp,2
1201,2013,Datasucker,2
1202,2013,Morning Star,2
1203,2013,Mimic,2
1204,2013,Prepaid VoicePAD,2
1205,2013,Djinn,2
1206,2013,Keyhole,1
1207,2013,Test Run,1
1208,2013,Sure Gamble,2
1209,2013,Kati Jones,2
1210,2013,Yog.0,2
1211,2013,Cyberfeeder,2
1212,2013,Armitage Codebusting,2
1213,2158,Liberated Account,2
1214,2158,Nerve Agent,1
1215,2158,Parasite,3
1216,2158,Grimoire,1
1217,2158,Darwin,2
1218,2158,Sure Gamble,3
1219,2158,Demolition Run,3
1220,2158,Femme Fatale,2
1221,2158,Medium,1
1222,2158,ZU.13 Key Master,2
1223,2158,Levy AR Lab Access,2
1224,2158,Déjà Vu,3
1225,2158,Ice Carver,1
1227,2158,Surge,3
1228,2158,Wyldside,1
1229,2158,Datasucker,2
1230,2158,Pheromones,1
1231,2158,Imp,1
1232,2158,Corroder,2
1233,2158,Kati Jones,1
1234,2158,Dyson Mem Chip,2
1235,2158,Cyberfeeder,3
1236,2158,Djinn,3
1237,2206,Account Siphon,3
1238,2206,Déjà Vu,3
1240,2206,Vamp,1
1241,2206,Wyldside,3
1242,2206,Parasite,3
1243,2206,Grimoire,3
1244,2206,Dirty Laundry,3
1245,2206,Mimic,3
1246,2206,Imp,3
1247,2206,Corroder,2
1248,2206,Sure Gamble,3
1249,2206,Plascrete Carapace,3
1250,2206,Datasucker,3
1251,2206,Yog.0,2
1252,2206,Armitage Codebusting,3
1253,2206,Crypsis,1
1254,2206,Gorman Drip v1,3
1255,2214,Déjà Vu,3
1257,2214,Gorman Drip v1,3
1258,2214,Parasite,3
1259,2214,Grimoire,2
1260,2214,Pheromones,3
1261,2214,Mimic,2
1262,2214,Clone Chip,3
1263,2214,Vamp,2
1264,2214,Sure Gamble,3
1265,2214,Wyrm,3
1266,2214,Plascrete Carapace,2
1267,2214,Datasucker,3
1268,2214,Daily Casts,3
1269,2214,Nerve Agent,1
1270,2214,Kati Jones,3
1271,2214,Cyberfeeder,3
1272,2214,Djinn,3
1273,2214,Medium,1
1274,2215,Daily Casts,3
1275,2215,Déjà Vu,3
1277,2215,Parasite,3
1278,2215,Grimoire,2
1279,2215,Pheromones,2
1280,2215,Mimic,2
1281,2215,Armitage Codebusting,3
1282,2215,Vamp,3
1283,2215,Wyrm,3
1284,2215,Plascrete Carapace,2
1285,2215,Datasucker,3
1286,2215,Account Siphon,2
1287,2215,Nerve Agent,1
1288,2215,Kati Jones,3
1289,2215,Quality Time,3
1290,2215,Cyberfeeder,3
1291,2215,Djinn,3
1292,2215,Medium,1
1293,2204,Easy Mark,3
1294,2204,Parasite,3
1295,2204,Grimoire,2
1296,2204,Magnum Opus,2
1297,2204,Sure Gamble,3
1298,2204,Medium,2
1299,2204,Aesop's Pawnshop,1
1300,2204,Déjà Vu,2
1302,2204,Ice Carver,2
1303,2204,Corroder,1
1304,2204,Inside Job,2
1305,2204,Datasucker,3
1306,2204,Mimic,1
1307,2204,Stimhack,2
1308,2204,Armitage Codebusting,3
1309,2204,Wyldside,2
1310,2204,Wyrm,1
1311,2204,Yog.0,1
1312,2204,Cyberfeeder,3
1313,2204,Djinn,3
1314,2204,Crypsis,3
1315,2242,Daily Casts,2
1316,2242,Aesop's Pawnshop,2
1317,2242,Déjà Vu,3
1318,2242,Surge,3
1320,2242,Infiltration,2
1321,2242,Wyldside,2
1322,2242,Parasite,3
1323,2242,Grimoire,2
1324,2242,Levy AR Lab Access,1
1325,2242,Armitage Codebusting,3
1326,2242,Darwin,1
1327,2242,Imp,3
1328,2242,Sure Gamble,2
1329,2242,Crypsis,2
1330,2242,Datasucker,3
1331,2242,Account Siphon,2
1332,2242,Nerve Agent,2
1333,2242,Cyberfeeder,3
1334,2242,Djinn,2
1335,2242,Medium,2
1336,2250,Nerve Agent,2
1337,2250,Parasite,3
1338,2250,Grimoire,3
1339,2250,Chakana,1
1340,2250,Darwin,3
1341,2250,Sure Gamble,3
1342,2250,Demolition Run,2
1343,2250,Personal Workshop,2
1344,2250,Crypsis,2
1345,2250,Aesop's Pawnshop,2
1346,2250,Déjà Vu,3
1348,2250,Surge,2
1349,2250,Gorman Drip v1,1
1350,2250,Wyldside,3
1351,2250,Datasucker,3
1352,2250,Stimhack,2
1353,2250,Imp,2
1354,2250,Medium,3
1355,2250,Cyberfeeder,3
1356,2250,Djinn,3
1357,2250,Disrupter,1
1358,2280,Liberated Account,3
1359,2280,Nerve Agent,2
1360,2280,Parasite,3
1361,2280,Grimoire,2
1362,2280,Plascrete Carapace,2
1363,2280,Professional Contacts,1
1364,2280,Data Leak Reversal,2
1365,2280,Knight,3
1366,2280,Sneakdoor Beta,1
1367,2280,John Masanori,1
1368,2280,Aesop's Pawnshop,1
1369,2280,Déjà Vu,3
1371,2280,Surge,3
1372,2280,Gorman Drip v1,1
1373,2280,Imp,2
1374,2280,Datasucker,3
1375,2280,Levy AR Lab Access,1
1376,2280,Stimhack,2
1377,2280,Hostage,2
1378,2280,Keyhole,2
1379,2280,Cyberfeeder,3
1380,2280,Djinn,2
1381,2307,Easy Mark,3
1382,2307,Liberated Account,3
1383,2307,Parasite,3
1384,2307,Grimoire,2
1385,2307,Clone Chip,1
1386,2307,Sure Gamble,3
1387,2307,Notoriety,3
1388,2307,Forged Activation Orders,2
1389,2307,Aesop's Pawnshop,1
1390,2307,Déjà Vu,3
1392,2307,Ice Carver,2
1393,2307,Corroder,2
1394,2307,Imp,3
1395,2307,Datasucker,2
1396,2307,Mimic,2
1397,2307,Stimhack,2
1398,2307,Djinn,3
1399,2307,Wyldside,2
1400,2307,Medium,1
1401,2307,Yog.0,2
1402,2307,Armitage Codebusting,3
1403,2355,Liberated Account,3
1404,2355,Déjà Vu,3
1405,2355,Self-modifying Code,3
1407,2355,Infiltration,3
1408,2355,Parasite,3
1409,2355,Grimoire,2
1410,2355,Dirty Laundry,3
1411,2355,Mimic,1
1412,2355,Clone Chip,3
1413,2355,Corroder,1
1414,2355,Sure Gamble,3
1415,2355,Wyrm,1
1416,2355,Plascrete Carapace,2
1417,2355,Datasucker,3
1418,2355,Yog.0,1
1419,2355,Nerve Agent,1
1420,2355,Kati Jones,3
1421,2355,Cyberfeeder,3
1422,2355,Djinn,2
1423,2355,Medium,1
1424,2356,Liberated Account,3
1425,2356,Parasite,3
1426,2356,Grimoire,2
1427,2356,Plascrete Carapace,1
1428,2356,Clone Chip,3
1429,2356,Mr. Li,2
1430,2356,Sure Gamble,3
1431,2356,Sahasrara,2
1432,2356,Sharpshooter,1
1433,2356,Medium,1
1434,2356,Déjà Vu,3
1436,2356,Surge,2
1437,2356,Imp,3
1438,2356,Datasucker,3
1439,2356,Mimic,2
1440,2356,Stimhack,1
1441,2356,Keyhole,1
1442,2356,Corroder,2
1443,2356,Kati Jones,2
1444,2356,Yog.0,2
1445,2356,Djinn,3
1446,2350,Easy Mark,3
1447,2350,Aesop's Pawnshop,2
1448,2350,Déjà Vu,2
1450,2350,Wyldside,2
1451,2350,Parasite,3
1452,2350,Grimoire,2
1453,2350,Mimic,2
1454,2350,Clone Chip,2
1455,2350,Keyhole,3
1456,2350,Corroder,1
1457,2350,Sure Gamble,3
1458,2350,Crypsis,2
1459,2350,Plascrete Carapace,2
1460,2350,Datasucker,3
1461,2350,Yog.0,1
1462,2350,Kati Jones,3
1463,2350,Cyberfeeder,3
1464,2350,Djinn,3
1465,2350,Medium,1
1466,2350,The Source,2
1467,2340,Ninja,2
1468,2340,Nerve Agent,2
1469,2340,Déjà Vu,2
1471,2340,Imp,2
1472,2340,Parasite,3
1473,2340,Kati Jones,3
1474,2340,Doppelgänger,2
1475,2340,Mimic,2
1476,2340,Stimhack,2
1477,2340,Armitage Codebusting,3
1478,2340,Keyhole,2
1479,2340,Corroder,2
1480,2340,Sure Gamble,3
1481,2340,Datasucker,3
1482,2340,Daily Casts,3
1483,2340,Gordian Blade,2
1484,2340,Cyberfeeder,3
1485,2340,Djinn,2
1486,2340,Medium,2
1487,2397,Xanadu,2
1488,2397,Parasite,3
1489,2397,Grimoire,2
1490,2397,Deus X,1
1491,2397,Chakana,1
1492,2397,Darwin,1
1493,2397,Liberated Account,1
1494,2397,Same Old Thing,1
1495,2397,Daily Casts,3
1496,2397,Crypsis,1
1497,2397,Aesop's Pawnshop,2
1498,2397,Déjà Vu,3
1499,2397,Ice Carver,2
1501,2397,Surge,2
1502,2397,Wyldside,3
1503,2397,Datasucker,3
1504,2397,Levy AR Lab Access,2
1505,2397,Mimic,1
1506,2397,Keyhole,2
1507,2397,Corroder,1
1508,2397,Sure Gamble,3
1509,2397,Kati Jones,1
1510,2397,Yog.0,1
1511,2397,Public Sympathy,3
1512,2397,Cyberfeeder,3
1513,2397,Djinn,3
1514,2397,Gorman Drip v1,2
1515,2370,Easy Mark,3
1516,2370,Aesop's Pawnshop,1
1517,2370,Déjà Vu,2
1519,2370,Wyldside,3
1520,2370,Parasite,3
1521,2370,Grimoire,3
1522,2370,Mimic,2
1523,2370,Stimhack,1
1524,2370,Imp,3
1525,2370,Keyhole,2
1526,2370,Corroder,2
1527,2370,Sure Gamble,3
1528,2370,Clone Chip,2
1529,2370,Plascrete Carapace,2
1530,2370,Datasucker,3
1531,2370,Sahasrara,3
1532,2370,Kati Jones,3
1533,2370,Djinn,3
1534,2370,Crypsis,2
1535,2378,Easy Mark,3
1536,2378,Aesop's Pawnshop,1
1537,2378,Déjà Vu,2
1539,2378,Wyldside,3
1540,2378,Parasite,3
1541,2378,Grimoire,3
1542,2378,Mimic,2
1543,2378,Stimhack,1
1544,2378,Imp,3
1545,2378,Keyhole,2
1546,2378,Corroder,1
1547,2378,Sure Gamble,3
1548,2378,Sahasrara,3
1549,2378,Clone Chip,2
1550,2378,Plascrete Carapace,2
1551,2378,Datasucker,3
1552,2378,Yog.0,1
1553,2378,Kati Jones,3
1554,2378,Djinn,3
1555,2378,Crypsis,2
1556,2372,Special Order,2
1557,2372,Liberated Account,3
1558,2372,Parasite,3
1559,2372,Grimoire,3
1560,2372,Plascrete Carapace,2
1561,2372,Yog.0,2
1562,2372,Sure Gamble,3
1563,2372,Demolition Run,3
1564,2372,Daily Casts,3
1565,2372,Crypsis,1
1566,2372,Aesop's Pawnshop,1
1567,2372,Ice Carver,1
1569,2372,Imp,2
1570,2372,Datasucker,2
1571,2372,Xanadu,1
1572,2372,Mimic,2
1573,2372,Keyhole,2
1574,2372,Corroder,2
1575,2372,Medium,2
1576,2372,Kati Jones,3
1577,2372,Account Siphon,2
1578,2372,Djinn,2
1579,2382,Déjà Vu,3
1580,2382,Ice Carver,2
1582,2382,Dirty Laundry,2
1583,2382,Wyldside,2
1584,2382,Parasite,3
1585,2382,Grimoire,2
1586,2382,The Personal Touch,2
1587,2382,Mimic,2
1588,2382,Stimhack,2
1589,2382,Armitage Codebusting,2
1590,2382,Inside Job,3
1591,2382,Sure Gamble,3
1592,2382,Wyrm,3
1593,2382,Datasucker,3
1594,2382,Yog.0,2
1595,2382,Cyberfeeder,3
1596,2382,Djinn,3
1597,2382,Medium,2
1598,2382,Crypsis,2
1599,2384,Parasite,2
1600,2384,Grimoire,1
1601,2384,Magnum Opus,1
1602,2384,Sure Gamble,3
1603,2384,Demolition Run,3
1604,2384,Same Old Thing,2
1605,2384,Medium,1
1606,2384,Déjà Vu,2
1608,2384,Ice Carver,1
1609,2384,Corroder,2
1610,2384,Inside Job,3
1611,2384,Datasucker,2
1612,2384,Dirty Laundry,2
1613,2384,Mimic,2
1614,2384,Stimhack,2
1615,2384,Armitage Codebusting,2
1616,2384,Wyldside,2
1617,2384,Wyrm,2
1618,2384,The Personal Touch,2
1619,2384,Yog.0,2
1620,2384,Cyberfeeder,3
1621,2384,Djinn,2
1622,2384,Crypsis,3
1623,2424,Aesop's Pawnshop,2
1624,2424,Déjà Vu,1
1626,2424,Dirty Laundry,3
1627,2424,Wyldside,3
1628,2424,Parasite,3
1629,2424,Grimoire,3
1630,2424,Gorman Drip v1,1
1631,2424,Clone Chip,2
1632,2424,Imp,3
1633,2424,Corroder,1
1634,2424,Sure Gamble,3
1635,2424,Crypsis,3
1636,2424,Datasucker,3
1637,2424,Sahasrara,3
1638,2424,Nerve Agent,2
1639,2424,Daily Casts,3
1640,2424,Djinn,3
1641,2424,Medium,3
1642,2438,Special Order,3
1643,2438,Infiltration,2
1644,2438,Parasite,2
1645,2438,Grimoire,3
1646,2438,Plascrete Carapace,2
1647,2438,Hemorrhage,1
1648,2438,Knight,2
1649,2438,Vamp,2
1650,2438,Magnum Opus,3
1651,2438,Sure Gamble,2
1652,2438,Daily Casts,3
1653,2438,Medium,1
1654,2438,Test Run,1
1655,2438,Déjà Vu,2
1657,2438,Dirty Laundry,2
1658,2438,Datasucker,2
1659,2438,Mimic,2
1660,2438,Keyhole,3
1661,2438,Corroder,2
1662,2438,Yog.0,2
1663,2438,Djinn,3
1664,2502,Special Order,2
1665,2502,Infiltration,2
1666,2502,Parasite,2
1667,2502,Grimoire,3
1668,2502,Plascrete Carapace,2
1669,2502,Chakana,1
1670,2502,Hemorrhage,1
1671,2502,Knight,1
1672,2502,Vamp,2
1673,2502,Magnum Opus,3
1674,2502,Sure Gamble,3
1675,2502,Daily Casts,3
1676,2502,Crypsis,1
1677,2502,Déjà Vu,2
1679,2502,Datasucker,2
1680,2502,Mimic,2
1681,2502,Quality Time,2
1682,2502,Keyhole,2
1683,2502,Corroder,2
1684,2502,Medium,1
1685,2502,Yog.0,2
1686,2502,Akamatsu Mem Chip,1
1687,2502,Djinn,3
1688,2494,Liberated Account,1
1689,2494,Parasite,3
1690,2494,Grimoire,2
1691,2494,Chakana,1
1692,2494,Darwin,1
1693,2494,Sure Gamble,3
1694,2494,Daily Casts,3
1695,2494,Crypsis,1
1696,2494,Aesop's Pawnshop,2
1697,2494,Déjà Vu,3
1698,2494,Ice Carver,2
1700,2494,Surge,2
1701,2494,Wyldside,2
1702,2494,Datasucker,3
1703,2494,Levy AR Lab Access,2
1704,2494,Keyhole,2
1705,2494,Kati Jones,1
1706,2494,Public Sympathy,3
1707,2494,Cyberfeeder,3
1708,2494,Djinn,3
1709,2494,Gorman Drip v1,2
1710,2519,John Masanori,3
1711,2519,Déjà Vu,2
1713,2519,Vamp,3
1714,2519,Imp,3
1715,2519,Datasucker,3
1716,2519,Grimoire,2
1717,2519,Pheromones,3
1718,2519,Mimic,1
1719,2519,Yog.0,1
1720,2519,Hemorrhage,3
1721,2519,Joshua B.,3
1722,2519,Corroder,1
1723,2519,Sure Gamble,3
1724,2519,Plascrete Carapace,3
1725,2519,Same Old Thing,3
1726,2519,Account Siphon,2
1727,2519,Djinn,3
1728,2519,Crypsis,2
1729,2519,Gorman Drip v1,1
1730,2559,Nerve Agent,3
1731,2559,Parasite,3
1732,2559,Grimoire,1
1733,2559,Data Leak Reversal,3
1734,2559,Darwin,3
1735,2559,Mr. Li,2
1736,2559,Clone Chip,3
1737,2559,Hard at Work,2
1738,2559,Daily Casts,3
1739,2559,Medium,2
1740,2559,Aesop's Pawnshop,1
1741,2559,Déjà Vu,2
1742,2559,Ice Carver,1
1744,2559,Gorman Drip v1,3
1745,2559,Wyldside,2
1746,2559,Datasucker,2
1747,2559,Mimic,1
1748,2559,Corroder,1
1749,2559,Hemorrhage,3
1750,2559,Cyberfeeder,3
1751,2559,Djinn,2
1752,2588,Account Siphon,3
1753,2588,Liberated Account,3
1754,2588,Déjà Vu,3
1755,2588,Surge,3
1757,2588,Parasite,3
1758,2588,Grimoire,3
1759,2588,Mimic,2
1760,2588,Armitage Codebusting,3
1761,2588,Darwin,1
1762,2588,Corroder,2
1763,2588,Sure Gamble,3
1764,2588,Crypsis,1
1765,2588,Plascrete Carapace,2
1766,2588,Datasucker,3
1767,2588,Yog.0,2
1768,2588,Nerve Agent,1
1769,2588,R&D Interface,1
1770,2588,Cyberfeeder,2
1771,2588,Djinn,2
1772,2588,Medium,2
1773,2620,Liberated Account,3
1774,2620,Déjà Vu,2
1776,2620,Dirty Laundry,3
1777,2620,Imp,1
1778,2620,Parasite,3
1779,2620,Grimoire,2
1780,2620,Diesel,3
1781,2620,Plascrete Carapace,2
1782,2620,Clone Chip,3
1783,2620,Keyhole,1
1784,2620,Hemorrhage,1
1785,2620,Sure Gamble,3
1786,2620,Medium,1
1787,2620,Datasucker,3
1788,2620,Nerve Agent,1
1789,2620,Kati Jones,2
1790,2620,Cyberfeeder,2
1791,2620,Djinn,3
1792,2620,Crypsis,3
1793,2620,Gorman Drip v1,3
1794,2627,Keyhole,3
1795,2627,Liberated Account,3
1796,2627,Déjà Vu,3
1798,2627,Parasite,3
1799,2627,Grimoire,2
1800,2627,Mimic,2
1801,2627,Yog.0,2
1802,2627,Armitage Codebusting,3
1803,2627,Knight,3
1804,2627,Corroder,2
1805,2627,Sure Gamble,3
1806,2627,Plascrete Carapace,2
1807,2627,Datasucker,3
1808,2627,Account Siphon,3
1809,2627,Nerve Agent,1
1810,2627,Quality Time,3
1811,2627,Djinn,3
1812,2627,Medium,1
1813,2629,Account Siphon,3
1814,2629,Liberated Account,3
1815,2629,Déjà Vu,3
1817,2629,Parasite,3
1818,2629,Grimoire,2
1819,2629,Mimic,2
1820,2629,Armitage Codebusting,3
1821,2629,Knight,3
1822,2629,Corroder,1
1823,2629,Sure Gamble,3
1824,2629,Keyhole,3
1825,2629,Plascrete Carapace,2
1826,2629,Datasucker,2
1827,2629,Yog.0,1
1828,2629,Nerve Agent,1
1829,2629,Quality Time,3
1830,2629,Cyberfeeder,3
1831,2629,Djinn,3
1832,2629,Medium,1
1833,2638,Easy Mark,3
1834,2638,Déjà Vu,2
1836,2638,Mr. Li,3
1837,2638,Clone Chip,2
1838,2638,Parasite,3
1839,2638,Grimoire,2
1840,2638,Mimic,2
1841,2638,Stimhack,1
1842,2638,Armitage Codebusting,3
1843,2638,Keyhole,3
1844,2638,Corroder,1
1845,2638,Sure Gamble,3
1846,2638,Crypsis,2
1847,2638,Plascrete Carapace,2
1848,2638,Datasucker,3
1849,2638,Yog.0,1
1850,2638,Kati Jones,3
1851,2638,Cyberfeeder,3
1852,2638,Djinn,3
1853,2638,Medium,1
1854,2642,Keyhole,3
1855,2642,John Masanori,3
1856,2642,Liberated Account,3
1857,2642,Déjà Vu,2
1858,2642,Surge,3
1860,2642,Gorman Drip v1,3
1861,2642,Imp,2
1862,2642,Parasite,3
1863,2642,Grimoire,2
1864,2642,Deep Thought,2
1865,2642,Data Leak Reversal,3
1866,2642,Darwin,3
1867,2642,Sure Gamble,2
1868,2642,Datasucker,3
1869,2642,Cyberfeeder,3
1870,2642,Djinn,2
1871,2642,Crypsis,3
1872,2645,Keyhole,3
1873,2645,John Masanori,3
1874,2645,Liberated Account,3
1875,2645,Déjà Vu,2
1876,2645,Surge,3
1878,2645,Gorman Drip v1,3
1879,2645,Parasite,3
1880,2645,Grimoire,2
1881,2645,Deep Thought,2
1882,2645,Data Leak Reversal,3
1883,2645,Djinn,2
1884,2645,Darwin,3
1885,2645,Sure Gamble,2
1886,2645,Datasucker,3
1887,2645,Cyberfeeder,3
1888,2645,Crash Space,2
1889,2645,Crypsis,3
1890,2683,Liberated Account,2
1891,2683,Retrieval Run,2
1892,2683,Deep Thought,1
1893,2683,Parasite,3
1894,2683,Plascrete Carapace,1
1895,2683,Data Leak Reversal,3
1896,2683,Darwin,2
1897,2683,Sure Gamble,3
1898,2683,Demolition Run,3
1899,2683,Same Old Thing,3
1900,2683,Nerve Agent,1
1901,2683,Daily Casts,2
1902,2683,Medium,1
1903,2683,Knight,3
1904,2683,Déjà Vu,2
1906,2683,Imp,3
1907,2683,Datasucker,1
1908,2683,Levy AR Lab Access,3
1909,2683,Crypsis,2
1910,2683,Deep Red,3
1911,2683,Djinn,2
1912,2691,Easy Mark,2
1913,2691,Knight,3
1914,2691,Liberated Account,2
1915,2691,Déjà Vu,2
1917,2691,Imp,3
1918,2691,Parasite,3
1919,2691,Grimoire,1
1920,2691,Diesel,2
1921,2691,Plascrete Carapace,2
1922,2691,Data Leak Reversal,3
1923,2691,Joshua B.,3
1924,2691,Darwin,2
1925,2691,Inside Job,2
1926,2691,Sure Gamble,3
1927,2691,Levy AR Lab Access,1
1928,2691,Same Old Thing,3
1929,2691,Retrieval Run,2
1930,2691,Daily Casts,2
1931,2691,Djinn,2
1932,2691,Crypsis,2
1933,2717,Liberated Account,2
1934,2717,Nerve Agent,1
1935,2717,Parasite,3
1936,2717,Grimoire,2
1937,2717,Plascrete Carapace,2
1938,2717,Professional Contacts,3
1939,2717,Hemorrhage,2
1940,2717,Sure Gamble,3
1941,2717,Personal Workshop,2
1942,2717,Daily Casts,3
1943,2717,Crypsis,2
1944,2717,Déjà Vu,2
1946,2717,Datasucker,3
1947,2717,Mimic,1
1948,2717,Stimhack,2
1949,2717,Quality Time,1
1950,2717,Keyhole,2
1951,2717,Corroder,1
1952,2717,Wyrm,1
1953,2717,Kati Jones,2
1954,2717,Yog.0,1
1955,2717,Dyson Mem Chip,1
1956,2717,Djinn,3
1957,2743,Liberated Account,3
1958,2743,Déjà Vu,3
1959,2743,Surge,3
1961,2743,Gorman Drip v1,3
1962,2743,Imp,2
1963,2743,Parasite,3
1964,2743,Grimoire,2
1965,2743,Deep Thought,1
1966,2743,Stimhack,2
1967,2743,Darwin,3
1968,2743,Wyldside,2
1969,2743,Scavenge,3
1970,2743,Sure Gamble,3
1971,2743,Hemorrhage,2
1972,2743,Datasucker,3
1973,2743,Kati Jones,2
1974,2743,Cyberfeeder,3
1975,2743,Djinn,3
1976,2806,John Masanori,2
1977,2806,Déjà Vu,3
1979,2806,Gorman Drip v1,3
1980,2806,Imp,3
1981,2806,Parasite,3
1982,2806,Grimoire,2
1983,2806,Plascrete Carapace,3
1984,2806,Data Leak Reversal,3
1985,2806,Joshua B.,3
1986,2806,Knight,3
1987,2806,Sure Gamble,3
1988,2806,Hemorrhage,3
1989,2806,Same Old Thing,3
1990,2806,Account Siphon,3
1991,2806,Armitage Codebusting,3
1992,2806,Crypsis,2
1993,2815,Easy Mark,3
1994,2815,Aesop's Pawnshop,2
1995,2815,Déjà Vu,3
1997,2815,Wyldside,3
1998,2815,Parasite,3
1999,2815,Grimoire,3
2000,2815,Mimic,1
2001,2815,Stimhack,1
2002,2815,Imp,3
2003,2815,Keyhole,2
2004,2815,Corroder,2
2005,2815,Sure Gamble,3
2006,2815,Sahasrara,3
2007,2815,Plascrete Carapace,2
2008,2815,Datasucker,3
2009,2815,Yog.0,1
2010,2815,Kati Jones,2
2011,2815,Djinn,3
2012,2815,Crypsis,2
2013,2796,Déjà Vu,3
2015,2796,Gorman Drip v1,3
2016,2796,Wyldside,3
2017,2796,Parasite,3
2018,2796,Grimoire,3
2019,2796,Plascrete Carapace,2
2020,2796,Stimhack,3
2021,2796,Djinn,3
2022,2796,Imp,3
2023,2796,Hemorrhage,2
2024,2796,Crypsis,3
2025,2796,Datasucker,3
2026,2796,Personal Workshop,3
2027,2796,Daily Casts,3
2028,2796,Armitage Codebusting,3
2029,2796,Medium,2
2030,2792,Easy Mark,2
2031,2792,Liberated Account,2
2032,2792,Parasite,3
2033,2792,Grimoire,3
2034,2792,Plascrete Carapace,3
2035,2792,Data Leak Reversal,2
2036,2792,Account Siphon,3
2037,2792,Sure Gamble,3
2038,2792,Hemorrhage,1
2039,2792,Crypsis,1
2040,2792,John Masanori,2
2041,2792,Déjà Vu,3
2043,2792,Dirty Laundry,3
2044,2792,Imp,2
2045,2792,Datasucker,3
2046,2792,Mimic,1
2047,2792,Stimhack,1
2048,2792,Djinn,2
2049,2792,Keyhole,1
2050,2792,Corroder,1
2051,2792,Yog.0,1
2052,2792,Joshua B.,2
2053,2822,Nerve Agent,1
2054,2822,Parasite,3
2055,2822,Grimoire,2
2056,2822,Clone Chip,2
2057,2822,Djinn,2
2058,2822,Sure Gamble,3
2059,2822,Personal Workshop,2
2060,2822,Daily Casts,3
2061,2822,Medium,1
2062,2822,Aesop's Pawnshop,1
2063,2822,Déjà Vu,2
2065,2822,Corroder,1
2066,2822,Imp,3
2067,2822,Datasucker,3
2068,2822,Dirty Laundry,2
2069,2822,Mimic,1
2070,2822,Stimhack,2
2071,2822,Quality Time,1
2072,2822,Wyldside,2
2073,2822,Wyrm,1
2074,2822,Public Sympathy,2
2075,2822,Cyberfeeder,3
2076,2822,Armitage Codebusting,2
2077,2820,Easy Mark,2
2078,2820,Nerve Agent,1
2079,2820,Parasite,3
2080,2820,Grimoire,2
2081,2820,Plascrete Carapace,1
2082,2820,Chakana,1
2083,2820,Hemorrhage,1
2084,2820,Professional Contacts,1
2085,2820,Darwin,2
2086,2820,Sure Gamble,3
2087,2820,Sahasrara,2
